session_id,model,output_length,pre_gap,is_system_prompt_present,input_tokens,turn_number,has_error,turn_cost
swebench__django__django-14017__minimax,minimax-m2.5,88,1.2433,1,41968,38,1,0.0063964
swebench__django__django-14017__minimax,minimax-m2.5,86,0.0735,1,42023,39,0,0.006402349999999999
swebench__django__django-14017__minimax,minimax-m2.5,107,1.2427,1,42902,40,0,0.006558350000000001
swebench__django__django-14017__minimax,minimax-m2.5,308,2.2565,1,43648,41,0,0.006901399999999999
swebench__django__django-14017__minimax,minimax-m2.5,250,0.0631,1,43698,42,0,0.0068422
swebench__django__django-14017__minimax,minimax-m2.5,76,0.0678,1,44317,43,0,0.00673495
swebench__django__django-14017__minimax,minimax-m2.5,577,0.0845,1,44660,44,0,0.007362549999999999
swebench__django__django-14034__claude,claude-sonnet-4-6,191,0.0,1,7643,1,1,0.025793999999999997
swebench__django__django-14034__claude,claude-sonnet-4-6,109,0.0524,1,7861,2,0,0.025218
swebench__django__django-14034__claude,claude-sonnet-4-6,100,0.679,1,8076,3,0,0.025728
swebench__django__django-14034__claude,claude-sonnet-4-6,103,0.7002,1,8285,4,0,0.026400000000000003
swebench__django__django-14034__claude,claude-sonnet-4-6,111,0.0596,1,11630,5,0,0.036555
swebench__django__django-14034__claude,claude-sonnet-4-6,127,0.7001,1,12014,6,0,0.037947
swebench__django__django-14034__claude,claude-sonnet-4-6,102,0.0539,1,13581,7,0,0.042273
swebench__django__django-14034__claude,claude-sonnet-4-6,126,0.7046,1,13971,8,0,0.04380300000000001
swebench__django__django-14034__claude,claude-sonnet-4-6,91,0.0559,1,14753,9,0,0.045624
swebench__django__django-14034__claude,claude-sonnet-4-6,126,0.7205,1,14931,10,0,0.046683
swebench__django__django-14034__claude,claude-sonnet-4-6,2523,0.0772,1,16664,11,0,0.08783700000000001
swebench__django__django-14034__claude,claude-sonnet-4-6,104,0.072,1,19187,12,0,0.059121
swebench__django__django-14034__claude,claude-sonnet-4-6,126,0.7311,1,19600,13,0,0.06069
swebench__django__django-14034__claude,claude-sonnet-4-6,3731,0.0663,1,20747,14,0,0.118206
swebench__django__django-14034__claude,claude-sonnet-4-6,108,0.0687,1,24405,15,0,0.074835
swebench__django__django-14034__claude,claude-sonnet-4-6,97,0.7245,1,24699,16,0,0.075552
swebench__django__django-14034__claude,claude-sonnet-4-6,111,0.7233,1,26842,17,0,0.082191
swebench__django__django-14034__claude,claude-sonnet-4-6,103,0.7251,1,27219,18,0,0.08320200000000001
swebench__django__django-14034__claude,claude-sonnet-4-6,134,0.7229,1,27470,19,0,0.08442000000000001
swebench__django__django-14034__claude,claude-sonnet-4-6,1987,0.1287,1,29185,20,0,0.11735999999999999
swebench__django__django-14034__claude,claude-sonnet-4-6,93,0.0838,1,31115,21,0,0.09473999999999999
swebench__django__django-14034__claude,claude-sonnet-4-6,11445,0.7274,1,31419,22,0,0.265932
swebench__django__django-14034__claude,claude-sonnet-4-6,86,0.0942,1,41825,23,0,0.12676500000000002
swebench__django__django-14034__minimax,minimax-m2.5,75,0.0,1,13385,1,1,0.002094
swebench__django__django-14034__minimax,minimax-m2.5,100,0.0398,1,13438,2,0,0.0021307
swebench__django__django-14034__minimax,minimax-m2.5,48,0.7143,1,13846,3,0,0.0021321
swebench__django__django-14034__minimax,minimax-m2.5,127,0.6841,1,15048,4,0,0.00240325
swebench__django__django-14034__minimax,minimax-m2.5,135,0.6669,1,15493,5,0,0.0024792
swebench__django__django-14034__minimax,minimax-m2.5,117,0.0568,1,18925,6,0,0.0029733
swebench__django__django-14034__minimax,minimax-m2.5,79,0.7213,1,19159,7,0,0.0029647
swebench__django__django-14034__minimax,minimax-m2.5,79,0.064,1,21084,8,1,0.0032534499999999997
swebench__django__django-14034__minimax,minimax-m2.5,80,1.1309,1,21280,9,0,0.003284
swebench__django__django-14034__minimax,minimax-m2.5,582,0.064,1,22706,10,1,0.0040752
swebench__django__django-14034__minimax,minimax-m2.5,72,0.6982,1,23542,11,0,0.0036141
swebench__django__django-14034__minimax,minimax-m2.5,638,0.0948,1,25697,12,0,0.00458825
swebench__django__django-14034__minimax,minimax-m2.5,46,1.0904,1,27046,13,1,0.004109799999999999
swebench__django__django-14034__minimax,minimax-m2.5,480,1.2107,1,27254,14,0,0.004640099999999999
swebench__django__django-14034__minimax,minimax-m2.5,43,1.2929,1,28786,15,1,0.00436735
swebench__django__django-14034__minimax,minimax-m2.5,480,1.2177,1,28994,16,0,0.0049011
swebench__django__django-14034__minimax,minimax-m2.5,532,0.7099,1,30430,17,1,0.0051763
swebench__django__django-14034__minimax,minimax-m2.5,521,0.7205,1,31965,18,1,0.005393899999999999
swebench__django__django-14034__minimax,minimax-m2.5,884,0.7225,1,33185,19,0,0.005994349999999999
swebench__django__django-14034__minimax,minimax-m2.5,863,0.0913,1,34631,20,0,0.0061871
swebench__django__django-14034__minimax,minimax-m2.5,164,0.0858,1,35985,21,0,0.00558635
swebench__django__django-14034__minimax,minimax-m2.5,75,0.0574,1,36036,22,0,0.00549165
swebench__django__django-14034__minimax,minimax-m2.5,535,0.0754,1,36361,23,0,0.006069399999999999
swebench__django__django-14034__minimax,minimax-m2.5,878,0.0773,1,37483,24,1,0.00663215
swebench__django__django-14034__minimax,minimax-m2.5,520,0.4791,1,39210,25,1,0.0064795
swebench__django__django-14034__minimax,minimax-m2.5,240,0.732,1,40424,26,0,0.0063396
swebench__django__django-14034__minimax,minimax-m2.5,76,0.7228,1,40802,27,0,0.006207699999999999
swebench__django__django-14034__minimax,minimax-m2.5,52,0.6908,1,41097,28,1,0.00622435
swebench__django__django-14034__minimax,minimax-m2.5,71,4.7558,1,41566,29,0,0.00631655
swebench__django__django-14034__minimax,minimax-m2.5,555,0.6991,1,42668,30,1,0.007038449999999999
swebench__django__django-14034__minimax,minimax-m2.5,959,0.0863,1,43867,31,1,0.0076829
swebench__django__django-14034__minimax,minimax-m2.5,949,0.0916,1,45829,32,1,0.007965700000000001
swebench__django__django-14034__minimax,minimax-m2.5,488,0.7077,1,47445,33,0,0.007677949999999999
swebench__django__django-14034__minimax,minimax-m2.5,845,0.7288,1,48427,34,0,0.0082358
swebench__django__django-14034__minimax,minimax-m2.5,661,0.7457,1,49907,35,0,0.008246199999999999
swebench__django__django-14034__minimax,minimax-m2.5,1637,0.7466,1,51183,36,0,0.009559999999999999
swebench__django__django-14034__minimax,minimax-m2.5,83,0.1269,1,54012,37,1,0.00819725
swebench__django__django-14034__minimax,minimax-m2.5,95,0.7372,1,54851,38,1,0.0083369
swebench__django__django-14034__minimax,minimax-m2.5,776,0.0908,1,55307,39,0,0.009188449999999999
swebench__django__django-14034__minimax,minimax-m2.5,1387,0.0854,1,55361,40,0,0.0098992
swebench__django__django-14034__minimax,minimax-m2.5,860,0.1059,1,57590,41,1,0.0096275
swebench__django__django-14034__minimax,minimax-m2.5,900,0.0984,1,58804,42,0,0.009855599999999999
swebench__django__django-14034__minimax,minimax-m2.5,716,0.7556,1,60379,43,0,0.00988025
swebench__django__django-14034__minimax,minimax-m2.5,706,0.1416,1,61650,44,0,0.0100594
swebench__django__django-14034__minimax,minimax-m2.5,83,0.124,1,63165,45,1,0.0095702
swebench__django__django-14034__minimax,minimax-m2.5,1420,0.7513,1,64004,46,1,0.0112336
swebench__django__django-14034__minimax,minimax-m2.5,76,0.1437,1,66545,47,1,0.01006915
swebench__django__django-14034__minimax,minimax-m2.5,528,0.756,1,67211,48,0,0.010688850000000001
swebench__django__django-14034__minimax,minimax-m2.5,528,0.7594,1,68435,49,0,0.010872449999999999
swebench__django__django-14034__minimax,minimax-m2.5,506,0.1203,1,69376,50,0,0.010988299999999998
swebench__django__django-14053__claude,claude-sonnet-4-6,74,0.0,1,36210,1,0,0.10974
swebench__django__django-14053__claude,claude-sonnet-4-6,129,0.083,1,36340,2,0,0.110955
swebench__django__django-14053__claude,claude-sonnet-4-6,221,0.141,1,38334,3,0,0.11831699999999999
swebench__django__django-14053__claude,claude-sonnet-4-6,136,0.0949,1,38627,4,0,0.11792100000000001
swebench__django__django-14053__claude,claude-sonnet-4-6,153,1.2673,1,40009,5,0,0.12232200000000001
swebench__django__django-14053__claude,claude-sonnet-4-6,114,0.7579,1,40398,6,0,0.12290400000000001
swebench__django__django-14053__claude,claude-sonnet-4-6,135,0.7534,1,40836,7,0,0.12453299999999999
swebench__django__django-14053__claude,claude-sonnet-4-6,989,0.1247,1,41421,8,0,0.139098
swebench__django__django-14053__claude,claude-sonnet-4-6,154,0.1062,1,42522,9,0,0.129876
swebench__django__django-14053__claude,claude-sonnet-4-6,131,0.1539,1,43242,10,0,0.131691
swebench__django__django-14053__claude,claude-sonnet-4-6,124,0.1224,1,44139,11,0,0.134277
swebench__django__django-14053__claude,claude-sonnet-4-6,131,0.7703,1,44410,12,0,0.13519499999999998
swebench__django__django-14053__claude,claude-sonnet-4-6,682,0.1193,1,46177,13,0,0.148761
swebench__django__django-14053__claude,claude-sonnet-4-6,126,0.0813,1,47448,14,0,0.144234
swebench__django__django-14053__claude,claude-sonnet-4-6,146,1.7958,1,48869,15,0,0.148797
swebench__django__django-14053__claude,claude-sonnet-4-6,390,3.3034,1,49205,16,0,0.153465
swebench__django__django-14053__claude,claude-sonnet-4-6,207,0.1194,1,49693,17,0,0.152184
swebench__django__django-14053__minimax,minimax-m2.5,112,0.0,1,11780,1,1,0.0018958
swebench__django__django-14053__minimax,minimax-m2.5,53,0.7343,1,12195,2,0,0.0018901999999999996
swebench__django__django-14053__minimax,minimax-m2.5,98,0.6842,1,13403,3,0,0.00212315
swebench__django__django-14053__minimax,minimax-m2.5,71,0.6898,1,13620,4,0,0.00212465
swebench__django__django-14053__minimax,minimax-m2.5,93,0.0621,1,18764,5,1,0.00292155
swebench__django__django-14053__minimax,minimax-m2.5,510,0.6943,1,19133,6,0,0.00345645
swebench__django__django-14053__minimax,minimax-m2.5,76,0.7,1,19849,7,0,0.0030647499999999998
swebench__django__django-14053__minimax,minimax-m2.5,198,0.698,1,20195,8,0,0.00325695
swebench__django__django-14053__minimax,minimax-m2.5,467,0.0499,1,21070,9,0,0.0036975499999999995
swebench__django__django-14053__minimax,minimax-m2.5,1006,0.0375,1,21681,10,0,0.004409049999999999
swebench__django__django-14053__minimax,minimax-m2.5,934,0.0398,1,21734,11,0,0.0043342
swebench__django__django-14053__minimax,minimax-m2.5,102,0.0786,1,23791,12,0,0.0036859499999999995
swebench__django__django-14053__minimax,minimax-m2.5,61,0.6859,1,24020,13,0,0.00367315
swebench__django__django-14053__minimax,minimax-m2.5,71,2.7392,1,24257,14,0,0.0037202
swebench__django__django-14053__minimax,minimax-m2.5,71,1.218,1,24833,15,1,0.0038066
swebench__django__django-14053__minimax,minimax-m2.5,67,1.2164,1,25064,16,0,0.0038366499999999996
swebench__django__django-14053__minimax,minimax-m2.5,59,1.2175,1,25653,17,1,0.0039158
swebench__django__django-14053__minimax,minimax-m2.5,67,1.2193,1,25873,18,0,0.003958
swebench__django__django-14053__minimax,minimax-m2.5,88,1.2221,1,26530,19,1,0.0040807000000000005
swebench__django__django-14053__minimax,minimax-m2.5,60,0.7146,1,26841,20,1,0.00409515
swebench__django__django-14053__minimax,minimax-m2.5,71,4.7849,1,27169,21,0,0.004156999999999999
swebench__django__django-14053__minimax,minimax-m2.5,91,1.229,1,28301,22,1,0.0043498
swebench__django__django-14053__minimax,minimax-m2.5,72,1.7471,1,29853,23,1,0.00456075
swebench__django__django-14053__minimax,minimax-m2.5,182,0.7311,1,30395,24,0,0.00476855
swebench__django__django-14053__minimax,minimax-m2.5,1291,0.7062,1,31008,25,0,0.00613585
swebench__django__django-14053__minimax,minimax-m2.5,77,0.103,1,33668,26,0,0.005138749999999999
swebench__django__django-14053__minimax,minimax-m2.5,102,1.748,1,35014,27,0,0.0053694
swebench__django__django-14053__minimax,minimax-m2.5,78,1.2415,1,36541,28,0,0.00557085
swebench__django__django-14053__minimax,minimax-m2.5,505,3.2686,1,36841,29,0,0.006106899999999999
swebench__django__django-14053__minimax,minimax-m2.5,122,0.7426,1,38118,30,1,0.005858
swebench__django__django-14053__minimax,minimax-m2.5,172,0.734,1,38730,31,0,0.006007299999999999
swebench__django__django-14053__minimax,minimax-m2.5,212,0.0728,1,38988,32,0,0.006092
swebench__django__django-14053__minimax,minimax-m2.5,643,0.086,1,40162,33,0,0.006763750000000001
swebench__django__django-14089__claude,claude-sonnet-4-6,66,0.0,1,18817,1,0,0.057441
swebench__django__django-14089__claude,claude-sonnet-4-6,86,0.0637,1,18938,2,0,0.058104
swebench__django__django-14089__claude,claude-sonnet-4-6,128,1.2602,1,19143,3,0,0.059349
swebench__django__django-14089__claude,claude-sonnet-4-6,102,0.1038,1,19574,4,0,0.060252
swebench__django__django-14089__claude,claude-sonnet-4-6,132,0.08,1,19730,5,0,0.06117000000000001
swebench__django__django-14089__claude,claude-sonnet-4-6,391,0.1044,1,20164,6,0,0.066357
swebench__django__django-14089__claude,claude-sonnet-4-6,121,0.0753,1,20748,7,0,0.06405899999999999
swebench__django__django-14089__claude,claude-sonnet-4-6,355,0.7408,1,20997,8,0,0.06831599999999999
swebench__django__django-14089__claude,claude-sonnet-4-6,170,0.0891,1,21388,9,0,0.066714
swebench__django__django-14089__claude,claude-sonnet-4-6,268,0.0873,1,21603,10,0,0.068829
swebench__django__django-14089__claude,claude-sonnet-4-6,126,0.1113,1,22361,11,0,0.068973
swebench__django__django-14089__claude,claude-sonnet-4-6,590,0.7485,1,22625,12,0,0.07672499999999999
swebench__django__django-14089__minimax,minimax-m2.5,68,0.0,1,9414,1,1,0.0014903000000000002
swebench__django__django-14089__minimax,minimax-m2.5,54,0.0397,1,9466,2,0,0.001482
swebench__django__django-14089__minimax,minimax-m2.5,81,0.7088,1,9808,3,0,0.00156435
swebench__django__django-14089__minimax,minimax-m2.5,69,0.6914,1,10095,4,0,0.0015936
swebench__django__django-14089__minimax,minimax-m2.5,214,0.0632,1,13567,5,1,0.0022811499999999996
swebench__django__django-14089__minimax,minimax-m2.5,309,0.0604,1,16536,6,1,0.0028357499999999997
swebench__django__django-14089__minimax,minimax-m2.5,276,0.0622,1,17094,7,1,0.0028815
swebench__django__django-14089__minimax,minimax-m2.5,96,0.6972,1,17667,8,0,0.00276045
swebench__django__django-14089__minimax,minimax-m2.5,72,0.6953,1,17896,9,0,0.0027671999999999996
swebench__django__django-14089__minimax,minimax-m2.5,74,0.6995,1,18250,10,1,0.0028225999999999998
swebench__django__django-14089__minimax,minimax-m2.5,70,0.0372,1,18305,11,0,0.0028262499999999993
swebench__django__django-14089__minimax,minimax-m2.5,68,1.2212,1,18537,12,0,0.00285875
swebench__django__django-14089__minimax,minimax-m2.5,60,0.7048,1,19357,13,1,0.00297255
swebench__django__django-14089__minimax,minimax-m2.5,67,1.2092,1,19583,14,0,0.0030145
swebench__django__django-14089__minimax,minimax-m2.5,60,0.7036,1,20594,15,1,0.0031581
swebench__django__django-14089__minimax,minimax-m2.5,67,1.209,1,20821,16,0,0.0032002
swebench__django__django-14089__minimax,minimax-m2.5,78,0.7084,1,21175,17,1,0.0032659499999999997
swebench__django__django-14089__minimax,minimax-m2.5,76,0.0485,1,21229,18,0,0.0032717500000000004
swebench__django__django-14089__minimax,minimax-m2.5,56,0.7073,1,21531,19,1,0.00329405
swebench__django__django-14089__minimax,minimax-m2.5,61,4.2496,1,21991,20,0,0.0033688
swebench__django__django-14089__minimax,minimax-m2.5,96,0.7086,1,22219,21,0,0.0034432499999999997
swebench__django__django-14089__minimax,minimax-m2.5,86,1.2205,1,23365,22,1,0.00360365
swebench__django__django-14089__minimax,minimax-m2.5,92,0.7194,1,23624,23,0,0.0036493999999999997
swebench__django__django-14089__minimax,minimax-m2.5,339,0.0824,1,24084,24,1,0.00400245
swebench__django__django-14122__claude,claude-sonnet-4-6,104,0.0,1,40844,1,0,0.12409200000000001
swebench__django__django-14122__claude,claude-sonnet-4-6,91,0.7202,1,41702,2,0,0.126471
swebench__django__django-14122__claude,claude-sonnet-4-6,123,0.7557,1,42161,3,0,0.128328
swebench__django__django-14122__claude,claude-sonnet-4-6,97,0.7694,1,42723,4,0,0.129624
swebench__django__django-14122__claude,claude-sonnet-4-6,97,0.7663,1,43300,5,0,0.131355
swebench__django__django-14122__minimax,minimax-m2.5,100,0.0,1,10977,1,1,0.0017615500000000002
swebench__django__django-14122__minimax,minimax-m2.5,95,0.0478,1,11030,2,0,0.00176375
swebench__django__django-14122__minimax,minimax-m2.5,59,0.7116,1,11428,3,0,0.00178205
swebench__django__django-14122__minimax,minimax-m2.5,195,0.6845,1,12644,4,0,0.00212085
swebench__django__django-14122__minimax,minimax-m2.5,173,0.6896,1,13349,5,0,0.0022013
swebench__django__django-14122__minimax,minimax-m2.5,73,1.2,1,13646,6,0,0.00213085
swebench__django__django-14122__minimax,minimax-m2.5,62,0.6917,1,13979,7,0,0.0021681499999999998
swebench__django__django-14122__minimax,minimax-m2.5,152,0.6933,1,16724,8,0,0.0026834
swebench__django__django-14122__minimax,minimax-m2.5,157,0.6937,1,18358,9,0,0.00293425
swebench__django__django-14122__minimax,minimax-m2.5,75,0.6944,1,18978,10,0,0.0029329499999999997
swebench__django__django-14122__minimax,minimax-m2.5,376,0.6987,1,20220,11,0,0.0034653999999999996
swebench__django__django-14122__minimax,minimax-m2.5,73,0.7143,1,20746,12,0,0.00319585
swebench__django__django-14122__minimax,minimax-m2.5,89,0.7,1,21239,13,0,0.0032882000000000002
swebench__django__django-14122__minimax,minimax-m2.5,70,0.6987,1,22087,14,0,0.0033935499999999995
swebench__django__django-14122__minimax,minimax-m2.5,77,0.7014,1,23132,15,0,0.00355835
swebench__django__django-14122__minimax,minimax-m2.5,75,0.6835,1,23334,16,0,0.00358635
swebench__django__django-14122__minimax,minimax-m2.5,150,1.2155,1,23716,17,0,0.0037299
swebench__django__django-14122__minimax,minimax-m2.5,961,0.7103,1,24265,18,0,0.0047449
swebench__django__django-14122__minimax,minimax-m2.5,52,0.7083,1,25735,19,1,0.00392005
swebench__django__django-14122__minimax,minimax-m2.5,436,4.7734,1,25895,20,0,0.0043856500000000005
swebench__django__django-14122__minimax,minimax-m2.5,695,0.7214,1,26978,21,0,0.004845949999999999
swebench__django__django-14122__minimax,minimax-m2.5,158,0.7268,1,28304,22,0,0.0044272999999999995
swebench__django__django-14122__minimax,minimax-m2.5,171,0.7326,1,29585,23,0,0.0046343999999999995
